Stock,2009-04-01,2012-04-02,2015-04-01,2018-04-02,2021-04-01,2024-04-01
insecticid.csv,,181.25,311.65,460.5,317.15,510.9
inspire_sme.csv,,,,,,32.2
inspirisys.csv,48.45,34.95,68.65,53.0,43.55,110.55
intellect.csv,,,110.55,166.65,730.75,1080.15
intentech.csv,,,,84.7,32.75,119.3
interarch.csv,,,,,,
intlconv.csv,,,,,,87.35
inventure.csv,,7.9,1.1,1.7,3.1,2.2
iob.csv,45.95,94.8,42.8,17.5,16.95,64.75
ioc.csv,32.65,43.4,61.75,113.65,62.1,169.25
iolcp.csv,,4.8,5.7,16.15,110.5,75.7
ionexchang.csv,,,,,,518.2
ipcalab.csv,32.05,164.5,321.7,332.5,941.0,1241.05
iphl_sme.csv,,,,,,
ipl.csv,,,,,,218.2
ipsl_sme.csv,,,,,,200.0
irb.csv,8.8,19.0,24.85,22.95,11.4,61.3
ircon.csv,,,,,44.95,227.2
irctc.csv,,,,,350.35,970.15
ireda.csv,,,,,,142.65
irfc.csv,,,,,22.85,144.8
iris.csv,,,,,,120.3
irisdoreme.csv,,,,,18.0,76.1
irmenergy.csv,,,,,,479.9
isec.csv,,,,,394.6,724.2
isft.csv,,53.65,261.9,696.4,68.25,118.9
isgec.csv,,,,,,929.0
ishan_sme.csv,,,,,,1.9
ismtltd.csv,20.55,26.6,10.15,9.4,10.95,94.25
it.csv,,,,,25.97,37.4
italiane_sme.csv,,,,,,33.45
itbees.csv,,,,,26.32,37.18
itc.csv,61.45,151.3,221.65,258.25,220.05,426.7
itchotels.csv,,,,,,
itdc.csv,,,,454.2,390.75,663.1
itdcem.csv,7.8,18.05,79.0,158.95,78.95,331.65
itetf.csv,,,,,,35.57
itetfadd.csv,,,,,,35.6
iti.csv,16.7,24.45,21.75,114.85,117.15,270.6
itietf.csv,,,,,263.09,37.11
ittl_sme.csv,,,,,,
ivc.csv,11.85,18.15,18.75,17.95,4.05,9.9
ivp.csv,14.7,41.8,49.85,197.8,101.55,162.3
ivzingold.csv,,2755.5,2497.0,2810.0,4077.75,6128.25
ivzinnifty.csv,,515.0,850.0,1110.0,1617.0,2499.75
iwel.csv,,,,,,5842.55
ixigo.csv,,,,,,
izmo.csv,41.95,18.5,44.3,102.55,50.1,283.95
j&kbank.csv,32.8,90.5,98.4,59.4,26.65,135.45
jagran.csv,56.3,99.8,128.55,172.45,59.0,106.55
jagsnpharm.csv,3.3,5.4,11.7,11.05,31.95,113.45
jaibalaji.csv,16.5,8.3,2.5,2.4,7.35,189.45
jaicorpltd.csv,82.95,89.6,57.45,147.05,87.9,296.95
jainam_sme.csv,,,,,,132.05
jaipurkurt.csv,,,,73.05,,51.85
jakharia_sme.csv,,,,,,
jalan_sme.csv,,,,,,4.35
jamnaauto.csv,,12.15,23.9,84.25,68.8,134.3
jash.csv,,,,28.2,64.85,343.5
jayagrogn.csv,17.2,53.0,51.1,319.95,136.75,225.95
jaybarmaru.csv,5.0,9.35,27.55,89.9,46.3,122.85
jaybee_sme.csv,,,,,,
jaynecoind.csv,9.95,17.05,8.75,7.8,11.1,49.9
jaysreetea.csv,44.3,89.5,73.1,86.9,68.25,97.15
jbchepharm.csv,19.05,32.0,103.4,156.2,626.05,1695.55
jbma.csv,1.05,2.85,44.0,86.95,85.2,919.9
jchac.csv,34.95,127.45,1487.75,2557.15,2668.05,1023.5
jetairways.csv,168.4,328.85,489.7,601.25,100.2,46.8
jetfreight.csv,,,,,,13.2
jetknit_sme.csv,,,,101.0,,
jeyyam_sme.csv,,,,,,
jfllife_sme.csv,,,,,,14.35
jgchem.csv,,,,,,184.85
jhs.csv,13.25,44.1,,57.1,19.95,16.95
jindalphot.csv,91.95,154.7,137.4,53.0,86.1,583.6
jindalpoly.csv,132.5,198.9,209.1,321.9,765.35,513.1
jindalsaw.csv,17.9,84.9,34.75,62.0,38.3,236.5
jindalstel.csv,1161.4,542.55,155.55,225.0,370.9,868.35
jindrill.csv,354.6,306.1,170.05,152.2,93.75,634.35
jindworld.csv,,2.15,1.7,26.1,9.9,66.65
jiofin.csv,,,,,,356.95
jisldvreqs.csv,,48.5,39.9,64.65,12.75,31.95
jisljaleqs.csv,71.5,99.5,62.6,110.1,19.3,54.2
jitfinfra.csv,,,,35.9,8.0,575.65
jiwanram_sme.csv,,,,,,14.8
jkcement.csv,40.85,169.4,688.8,1004.85,2919.6,4283.1
jkil.csv,19.75,86.45,352.7,285.85,194.45,663.4
jklakshmi.csv,22.35,67.8,368.65,443.55,438.65,883.5
jkpaper.csv,16.05,35.7,32.9,140.35,154.55,333.9
jktyre.csv,7.45,16.15,117.7,160.15,119.15,428.95
jlhl.csv,,,,,,1192.7
jma.csv,,,36.35,43.8,31.8,101.9
jmfinancil.csv,20.8,16.15,48.8,137.55,85.4,80.05
jnkindia.csv,,,,,,
jocil.csv,39.5,98.55,109.65,152.85,149.7,179.5
jpassociat.csv,56.95,84.75,25.05,19.6,7.1,18.8
jpolyinvst.csv,,,90.35,57.05,,657.85
jppower.csv,,41.4,10.15,4.75,3.4,16.0
jsfb.csv,,,,,,419.7
jsl.csv,42.3,79.95,35.1,84.0,69.85,719.55
jsll_sme.csv,,,,,,876.3
jswenergy.csv,,63.05,119.3,75.45,90.7,518.45
jswhl.csv,306.55,753.1,1051.75,1705.45,3902.55,7225.05
jswinfra.csv,,,,,,247.05
jswsteel.csv,25.1,72.35,90.95,296.55,508.75,871.95
jtektindia.csv,8.05,12.3,52.05,99.4,86.35,182.85
jtlind.csv,,,,,,100.7
jublcpl.csv,,,,,,
jublfood.csv,,119.85,147.65,235.6,590.15,454.85
jublinds.csv,,305.5,83.6,177.25,191.6,1231.7
jublingrea.csv,,,,,272.65,467.75
jublpharma.csv,98.6,201.95,156.55,847.15,712.7,574.6
juniorbees.csv,44.6,104.88,196.03,298.29,362.9,655.78
juniper.csv,,,,,,508.3
justdial.csv,,,1328.85,483.45,902.9,836.4
jwl.csv,,65.6,19.85,15.15,15.3,380.8
jyothylab.csv,15.0,41.15,136.45,196.8,144.2,443.95
jyoticnc.csv,,,,,,795.7
jyotistruc.csv,54.9,42.8,27.4,7.55,5.1,21.85
k2infra_sme.csv,,,,,,
kabraextru.csv,16.95,34.55,75.1,123.4,178.7,316.1
kajariacer.csv,13.4,84.1,392.15,589.95,941.95,1226.1
kakatcem.csv,55.1,80.8,120.25,262.8,174.3,209.65
kalamandir.csv,,,,,,203.55
kalana_sme.csv,,,,,,
kalyanifrg.csv,55.0,169.0,281.8,294.45,198.0,418.15
kalyankjil.csv,,,,,71.4,425.9
kamathotel.csv,28.9,126.05,60.55,92.5,31.45,262.25
kamdhenu.csv,1.35,1.85,4.3,25.2,14.55,54.15
kamopaints.csv,,,,,,36.8
kananiind.csv,,,4.2,4.3,2.0,3.8
kandarp_sme.csv,,,,,,
kanorichem.csv,15.3,32.05,41.55,69.2,95.6,113.0
kanprpla.csv,,,,,96.3,93.5
kansainer.csv,15.05,60.2,145.45,335.65,394.55,271.9
kapston.csv,,,,,48.5,127.2
karmaeng.csv,,14.0,23.6,,14.0,67.6
karnika_sme.csv,,,,,,315.95
karurvysya.csv,26.25,68.35,99.1,92.75,56.75,186.45
kataria_sme.csv,,,,,,
kaushalya.csv,8.2,6.85,7.4,2.2,1.6,626.95
kavveritel.csv,29.8,172.7,14.0,10.8,,12.15
kaya.csv,,,,1062.85,288.75,320.8
kaynes.csv,,,,,,2788.15
kbcglobal.csv,,,,2.85,12.05,1.8
kceil_sme.csv,,,,,,185.75
kck_sme.csv,,,,,,11.2
kcp.csv,13.4,33.25,62.45,132.95,84.35,184.45
kcpsugind.csv,13.5,15.75,18.75,26.05,15.1,37.35
kddl.csv,,,,396.8,266.35,2392.85
kdl_sme.csv,,,,,,339.7
kec.csv,31.15,63.85,83.75,395.95,419.5,719.4
kecl.csv,,29.0,30.15,30.0,12.7,115.65
keeplearn.csv,,,,,1.2,3.75
kei.csv,10.2,17.5,64.5,400.9,528.6,3500.2
kel_sme.csv,,,,,,154.15
kelltontec.csv,,,,63.25,73.1,103.3
ken_sme.csv,,,,,,
kernex.csv,61.4,61.3,34.5,38.7,66.75,568.5
kesoramind.csv,138.95,116.85,120.1,122.55,76.45,173.2
keyfinserv.csv,,,,52.7,56.4,153.95
kfintech.csv,,,,,,622.15
khadim.csv,,,,733.65,151.2,320.95
khaichem.csv,,,,,22.9,68.05
khaitanltd.csv,,19.95,7.65,43.95,,61.2
khandse.csv,26.3,,,17.05,14.6,30.0
khfm_sme.csv,,,,,,67.15
kicl.csv,,425.1,2114.35,2400.4,1579.2,3713.35
kilitch.csv,,61.25,28.85,80.05,83.3,381.55
kims.csv,,,,,,408.7
kingfa.csv,,,,929.9,606.15,1935.95
kiocl.csv,,,,225.05,150.55,411.25
kiriindus.csv,,94.05,139.35,438.6,442.3,330.0
kirlosbros.csv,,122.1,194.0,310.65,260.5,1146.4
kirloseng.csv,,149.95,264.2,329.5,170.1,887.85
kirlosind.csv,,353.65,539.3,1223.5,1260.75,4161.65
kirlpnu.csv,,,,,,700.9
kitex.csv,,,129.85,77.05,33.65,64.2
kkcl.csv,20.0,132.0,424.45,304.0,174.75,705.0
kkjewels_sme.csv,,,,,,
kkvapow_sme.csv,,,,,,
kll_sme.csv,,,,,,90.45
kmew.csv,,,,,,
kmsugar.csv,,2.2,2.2,10.5,12.05,29.85
knagri_sme.csv,,,,,,137.45
knrcon.csv,3.9,12.4,42.7,142.3,211.8,254.4
kodytech_sme.csv,,,,,,497.5
kohinoor.csv,54.05,31.9,55.15,64.35,,42.75
kokuyocmln.csv,9.9,34.8,72.9,118.95,59.15,117.4
koltepatil.csv,21.85,41.45,233.05,305.7,236.75,477.4
konstelec_sme.csv,,,,,,194.35
kontor_sme.csv,,,,,,69.7
kopran.csv,7.4,15.85,47.85,57.6,110.8,270.4
kore_sme.csv,,,,,,322.2
kotakbank.csv,74.85,278.0,680.5,1096.55,1804.55,1790.7
kotarisug.csv,5.4,6.0,6.45,12.75,27.1,54.85
kotharipet.csv,5.4,5.25,12.7,23.75,27.25,127.8
kotharipro.csv,17.7,46.1,67.95,76.95,33.1,60.0
kotyark_sme.csv,,,,,,1212.85
kpel.csv,,,,,,
kpigreen.csv,,,,,,533.05
kpil.csv,65.85,109.25,227.6,483.55,382.2,1117.45
kpittech.csv,,,,,175.7,1488.75
kprmill.csv,2.1,8.6,49.5,127.15,212.25,827.35
krbl.csv,51.45,18.15,170.1,447.8,179.05,309.6
krebsbio.csv,,,,176.75,91.55,64.5
kridhaninf.csv,,,,110.3,3.9,4.5
krishana.csv,,,,,46.1,245.45
krishca_sme.csv,,,,,,233.0
krishival_sme.csv,,,,,,
krishnadef_sme.csv,,,,,,368.5
kriti.csv,,,,,,140.25
kritika.csv,,,,,,16.35
kritinut.csv,,,,,,98.9
krn.csv,,,,,,
kronox.csv,,,,,,
kross.csv,,,,,,
krsnaa.csv,,,,,,630.0
krystal.csv,,,,,,799.15
ksb.csv,52.0,50.05,146.65,160.0,178.3,779.05
kscl.csv,29.2,116.0,1016.25,494.7,527.85,648.9
kshitijpol.csv,,,,,,4.75
ksl.csv,,54.0,137.9,315.75,335.8,915.2
ksolves.csv,,,,,352.5,585.5
ktkbank.csv,61.75,87.8,116.2,103.75,65.05,237.7
ktl_sme.csv,,,,,,42.1
kuantum.csv,,,,,68.3,160.0
lagnam.csv,,,,,14.7,121.2
lakpre.csv,18.1,39.1,41.05,39.8,3.8,3.9
lakshya_sme.csv,,,,,,
lal.csv,,,,,,27.25
lalpathlab.csv,,,,871.65,2730.6,2288.2
lambodhara.csv,,,84.9,73.9,53.9,153.15
lamosaic_sme.csv,,,,,,
lancorhol.csv,,,,,,50.0
landmark.csv,,,,,,769.9
laopala.csv,,56.6,196.35,292.8,221.15,322.55
lasa.csv,,,,94.65,60.4,23.1
latentview.csv,,,,,,522.5
latteys.csv,,,,,61.5,13.75
lauruslabs.csv,,,,101.7,365.3,405.25
lawsikho_sme.csv,,,,,,226.95
laxmicot.csv,,,,12.95,,28.25
laxmidentl.csv,,,,,,
lccinfotec.csv,,,,,5.2,1.95
lemerite_sme.csv,,,,,,65.4
lemontree.csv,,,,,37.8,137.55
lexus.csv,,,,84.0,,34.0
lfic.csv,,30.65,,,82.6,176.5
lgbbrosltd.csv,,77.3,273.45,540.7,309.95,1250.4
lgbforge.csv,1.45,2.7,6.1,3.2,3.75,9.3
lghl.csv,,,,,,296.95
libas.csv,,,,,36.1,19.4
libertshoe.csv,38.7,93.15,260.1,205.65,130.9,290.3
lichsgfin.csv,46.3,266.0,446.45,539.35,432.85,636.2
lici.csv,,,,,,970.6
licmfgold.csv,,2825.0,2558.75,2848.6,4154.85,6295.35
licnetfgsc.csv,,,13.78,,21.68,25.09
licnetfn50.csv,,,,105.2,161.85,242.14
licnetfsen.csv,,,,325.0,541.34,807.05
licnfnhgp.csv,,,,,151.08,242.72
licnmid100.csv,,,,,,48.14
likhitha.csv,,,,,171.9,245.4
linc.csv,,,39.9,107.15,37.6,129.95
lincoln.csv,,,,221.15,236.7,597.95
lindeindia.csv,148.8,479.55,421.0,446.8,1813.45,6434.65
liquid.csv,,,,,,999.99
liquid1.csv,,,,,,1000.0
liquidadd.csv,,,,,,
liquidbees.csv,1000.0,1000.0,999.99,1000.0,999.99,1000.0
liquidbetf.csv,,,,,,
liquidcase.csv,,,,,,101.4
liquidetf.csv,,,,1000.01,999.99,999.99
liquidietf.csv,,,,,999.99,999.99
liquidplus.csv,,,,,,
liquidsbi.csv,,,,,,1000.01
liquidshri.csv,,,,,,
lloyds_sme.csv,,,,,,73.5
lloydsengg.csv,,,,1.3,1.15,50.1
lloydsent.csv,,,,,,
lloydsme.csv,,,,,,600.8
lmw.csv,529.35,1618.0,3881.2,7201.25,6876.1,15576.65
lodha.csv,,,,,,1171.4
lokeshmach.csv,20.3,36.5,71.9,56.15,32.9,380.75
lordschlo.csv,,,,,,117.9
lotuseye.csv,28.85,9.05,13.15,28.75,43.35,58.35
lovable.csv,,362.7,331.0,174.9,84.3,118.45
lowvol.csv,,,,,,182.01
lowvol1.csv,,,,,,18.79
lowvolietf.csv,,,,,118.63,19.77
loyaltex.csv,,,,,,531.35
lpdc.csv,3.7,1.9,3.15,3.7,1.9,8.45
lrrpl_sme.csv,,,,,,35.75
lt.csv,298.85,592.2,1156.15,1335.95,1444.6,3838.0
ltf.csv,,47.4,63.5,160.45,99.5,162.75
ltfoods.csv,2.9,3.8,10.85,89.2,62.25,200.0
ltgiltbees.csv,,,,17.1,22.14,25.57
ltim.csv,,,,1414.95,4112.8,4882.6
ltts.csv,,,,1242.65,2720.6,5602.5
lumaxind.csv,65.5,382.0,328.95,2208.8,1621.3,2406.2
lumaxtech.csv,3.4,29.4,58.0,168.2,163.5,487.1
lupin.csv,132.65,538.45,2037.5,777.1,1027.0,1623.75
luxind.csv,,,,1752.2,1827.6,1127.0
lxchem.csv,,,,,180.85,241.5
lykalabs.csv,16.7,11.1,51.25,48.4,27.4,112.45
lypsagems.csv,,,45.85,18.7,4.6,5.7
m&m.csv,98.7,355.3,601.05,748.05,807.6,1915.95
m&mfin.csv,40.9,134.0,262.85,471.45,204.3,286.95
maanalu.csv,,2.05,2.1,15.55,19.15,142.7
macobstech_sme.csv,,,,,,
macpower.csv,,,,159.65,92.85,1128.8
madhav.csv,12.2,17.85,38.65,52.6,50.0,40.3
madhavbaug_sme.csv,,,,,,188.55
madhucon.csv,28.2,56.75,56.9,22.7,5.05,9.7
madhusudan_sme.csv,,,,,,108.6
madrasfert.csv,7.05,20.2,17.5,33.5,26.25,86.85
mafang.csv,,,,,,88.27
magadsugar.csv,,,,85.95,104.05,547.25
magnum.csv,5.9,3.85,3.1,9.8,4.95,46.35
magson_sme.csv,,,,,,86.0
mahabank.csv,21.9,53.75,37.65,13.75,21.45,65.15
mahapexltd.csv,,,,,65.15,136.15
mahasteel.csv,,,,63.9,86.15,101.55
mahepc.csv,,,,,147.8,124.75
maheshwari.csv,,,,87.0,76.35,64.2
mahickra_sme.csv,,,,,79.1,126.0
mahktech.csv,,,,,,12.46
mahlife.csv,44.3,108.0,160.0,153.05,186.75,620.2
mahlog.csv,,,,501.25,574.75,426.3
mahscooter.csv,81.4,303.8,877.95,2299.95,3604.95,7507.85
mahseamles.csv,71.1,195.0,104.7,214.9,142.05,886.95
maithanall.csv,,46.05,101.25,806.0,583.6,1021.3
maitreya_sme.csv,,,,,,124.9
makeindia.csv,,,,,,124.96
maks_sme.csv,,,,,,64.6
mal_sme.csv,,,,,,39.25
mallcom.csv,,,,,,995.0
malupaper.csv,10.1,9.2,12.0,31.3,27.0,38.05
mamata.csv,,,,,,
manakaluco.csv,,,,8.85,8.85,27.6
manakcoat.csv,,,16.25,14.45,12.35,31.7
manaksia.csv,30.25,53.95,54.25,52.0,51.8,104.6
manaksteel.csv,,,18.8,33.8,24.8,59.0
manalipetc.csv,6.75,10.65,15.2,34.7,65.15,60.7
manappuram.csv,,31.7,32.4,112.55,157.3,181.9
manav_sme.csv,,,,,,
manba.csv,,,,,,
mancredit.csv,,,,,,
mandeep_sme.csv,,,,,,
mangalam.csv,4.7,10.15,26.1,176.3,107.85,97.65
mangchefer.csv,12.1,40.35,89.15,62.15,74.25,106.95
manglmcem.csv,62.25,141.25,280.45,332.2,283.85,727.7
maninds.csv,26.15,104.6,47.95,128.3,80.75,380.85
maninfra.csv,,23.55,26.75,35.05,27.8,212.0
mankind.csv,,,,,,2311.9
manomay.csv,,,,,,169.15
manorama.csv,,,,,,415.4
manorg.csv,,,,,,293.65
manugraph.csv,30.95,52.65,33.2,46.75,12.2,21.35
manyavar.csv,,,,,,960.55
mapmyindia.csv,,,,,,1903.0
maralover.csv,4.75,9.65,27.9,33.55,32.5,69.45
marathon.csv,,,,220.3,63.15,521.65
marco_sme.csv,,,,,,43.0
marico.csv,30.15,85.3,193.7,328.35,407.25,495.8
marine.csv,,,,,66.3,94.7
marinetran_sme.csv,,,,,,35.4
marksans.csv,4.15,1.7,66.9,33.8,54.0,158.0
marshall.csv,,,,,12.75,25.2
maruti.csv,792.5,1338.55,3644.7,9008.2,6923.9,12569.6
masfin.csv,,,,201.35,286.3,294.7
maskinvest.csv,,,,,,
mason_sme.csv,,,,,,
masptop50.csv,,,,,,39.98
mastek.csv,124.4,93.3,422.5,539.0,1272.9,2606.35
master_sme.csv,,,,,,138.0
mastertr.csv,,,,,,
matrimony.csv,,,,772.8,960.65,530.25
mawanasug.csv,16.7,13.35,6.9,47.3,36.85,89.15
maxestates.csv,,,,,,282.6
maxhealth.csv,,,,,218.2,817.25
maxind.csv,,,,,64.45,212.2
maxposure_sme.csv,,,,,,87.3
maxvolt_sme.csv,,,,,,
mayuruniq.csv,,,458.95,481.7,416.1,481.95
mazda.csv,,,,71.55,92.7,265.8
mazdock.csv,,,,,107.35,1000.4
mbapl.csv,,,,11.5,24.9,244.7
mbecl.csv,44.25,91.75,87.35,62.0,8.2,4.85
mblinfra.csv,,89.4,311.75,20.35,19.95,54.45
mcl.csv,,,,,91.5,33.8
mcleodruss.csv,67.25,280.35,240.55,151.4,20.05,25.05
mcloud.csv,,,,,,
mcon_sme.csv,,,,,,121.6
mcx.csv,,1306.65,1176.5,702.65,1518.05,3562.2
mdl_sme.csv,,,,57.05,,
medanta.csv,,,,,,1331.25
mediassist.csv,,,,,,509.05
medicameq.csv,,,,,,398.7
medico.csv,,,,,,49.45
mediorg_sme.csv,,,,,,
medplus.csv,,,,,,698.0
megaflex_sme.csv,,,,,,31.85
megasoft.csv,13.25,11.2,5.15,12.3,9.8,88.7
megastar.csv,,,,,,278.55
megatherm_sme.csv,,,,,,289.55
melstar.csv,12.7,5.75,4.4,,1.9,4.8
menonbe.csv,,,22.9,98.9,54.35,118.25
mep.csv,,,,77.1,16.55,12.0
metal.csv,,,,,,
metalforge.csv,34.35,172.0,231.45,24.45,5.1,3.9
metalietf.csv,,,,,,
metrobrand.csv,,,,,,1129.55
metropolis.csv,,,,,2159.65,1736.15
mfml.csv,,,,,,
mfsl.csv,100.45,167.0,449.7,460.4,880.3,1017.65
mgel.csv,,,,,4.6,9.9
mgl.csv,,,,998.0,1181.5,1385.0
mhhl_sme.csv,,,,69.9,,54.2
mhlxmiru.csv,,,,,,292.35
mhril.csv,,132.2,120.0,200.3,148.85,412.3
micel.csv,,,,,,41.45
micropro_sme.csv,,,,,,44.75
mid150bees.csv,,,,,92.5,185.11
mid150case.csv,,,,,,
midcap.csv,,,,,,139.18
midcapetf.csv,,,,,,18.26
midcapietf.csv,,,,,92.96,184.96
midhani.csv,,,,,191.45,418.45
midq50add.csv,,,,,,208.8
midselietf.csv,,,,70.89,86.09,150.52
midsmall.csv,,,,,,
miel_sme.csv,,,,,,
milton_sme.csv,,,,21.8,11.25,
mindacorp.csv,,,91.2,183.65,101.35,417.45
mindpool_sme.csv,,,,,,
mindteck.csv,,,,44.75,34.9,173.95
mircelectr.csv,9.2,14.65,9.85,50.9,14.0,19.9
mirzaint.csv,7.85,18.85,92.45,130.4,47.95,44.9
mitcon.csv,,,,,41.0,118.0
mittal.csv,,,,1.9,0.95,1.6
mkpl.csv,,,,,,10.3
mmfl.csv,9.6,23.05,170.25,270.35,244.1,443.9
mmp.csv,,,,,86.1,258.8
mmtc.csv,,528.9,32.95,37.95,46.55,69.75
mnc.csv,,,,,,26.62
mobikwik.csv,,,,,,
mocapital.csv,,,,,,
modefence.csv,,,,,,
modirubber.csv,,,,,90.95,88.8
modisonltd.csv,,,,,,120.9
modthread.csv,,,,,,
mogsec.csv,,,,,47.44,55.0
mohealth.csv,,,,,,35.67
mohitind.csv,,,43.25,27.5,9.1,19.5
moil.csv,,127.0,138.9,200.65,156.0,312.7
moksh.csv,,,,,9.8,17.9
mol.csv,,,,,,82.7
moldtech.csv,,,,48.4,40.7,218.1
moldtkpac.csv,,,106.8,338.75,394.8,781.95
molowvol.csv,,,,,,35.22
mom100.csv,,7.61,13.6,20.38,25.33,52.13
mom30ietf.csv,,,,,,31.72
mom50.csv,,72.03,81.43,95.35,145.51,228.88
momentum.csv,,,,,,31.63
momentum50.csv,,,,,,
momomentum.csv,,,,,,63.07
mon100.csv,,140.1,278.8,515.54,950.08,150.1
monarch.csv,,,,,,283.0
monifty500.csv,,,,,,20.5
monopharma_sme.csv,,,,,,45.65
monq50.csv,,,,,,62.28
montecarlo.csv,,,507.95,481.45,229.75,631.45
moquality.csv,,,,,,175.33
morarjee.csv,,,40.8,40.35,14.75,17.95
morealty.csv,,,,,,94.21
morepenlab.csv,4.75,3.3,11.95,32.95,34.1,45.45
mos_sme.csv,,,,,,140.05
moschip.csv,,,,,,
mosmall250.csv,,,,,,14.87
motherson.csv,5.7,16.85,100.35,143.75,140.3,120.15
motilalofs.csv,20.45,26.0,74.9,248.15,160.15,438.2
motisons.csv,,,,,,16.8
motogenfin.csv,9.6,18.4,22.5,19.5,23.5,32.0
movalue.csv,,,,,,92.47
moxsh_sme.csv,,,,,,
mphasis.csv,203.3,414.05,391.4,846.8,1747.8,2461.75
mpsltd.csv,,44.75,984.45,502.85,539.7,1541.85
mptoday_sme.csv,,,,128.7,17.3,
mrf.csv,1820.75,10498.35,39557.0,73122.45,83133.1,135719.35
mro-tek.csv,20.0,10.0,15.85,,26.0,78.05
mrpl.csv,41.65,67.75,70.5,111.8,40.05,228.75
msciindia.csv,,,,,,
mspl.csv,17.05,31.5,13.65,16.8,7.7,31.2
mstcltd.csv,,,,,305.2,899.2
msumi.csv,,,,,,67.5
mtartech.csv,,,,,1045.65,1771.5
mteducare.csv,,,102.05,70.6,7.0,3.0
mtnl.csv,69.75,28.25,18.85,19.4,19.45,34.4
mufin.csv,,,,,,140.0
mufti.csv,,,,,,179.65
mukandltd.csv,22.8,34.95,48.65,61.45,88.8,160.2
mukka.csv,,,,,,38.55
muktaarts.csv,34.9,29.25,30.9,65.5,28.7,75.0
multicap.csv,,,,,,
munjalau.csv,,25.4,37.0,75.15,55.3,82.9
munjalshow.csv,23.2,70.05,183.35,215.9,142.85,169.25
murudcera.csv,15.85,17.75,22.45,34.5,20.35,48.75
muthootcap.csv,,,,778.7,378.15,287.4
muthootfin.csv,,126.85,204.4,413.65,1214.35,1563.7
muthootmf.csv,,,,,,211.05
mvgjl.csv,,,,,,261.9
mvkagro_sme.csv,,,,,,53.6
mwl_sme.csv,,,,,,127.0
mymudra_sme.csv,,,,,,
naclind.csv,,,,40.65,39.3,60.75
nagafert.csv,,,,16.4,6.35,9.35
nagreekcap.csv,,16.5,14.95,34.6,5.9,16.2
nagreekexp.csv,10.55,14.8,22.0,28.1,15.65,35.3
naharcap.csv,21.5,45.3,65.05,128.8,109.25,291.15
naharindus.csv,25.9,32.85,44.9,77.35,46.3,121.0
naharpoly.csv,,22.3,22.25,55.8,121.5,186.6
naharsping.csv,25.0,49.0,92.0,93.1,104.8,289.6
nam-india.csv,,,,254.6,344.4,486.6
naman_sme.csv,,,,,,
namoewaste_sme.csv,,,,,,
narmada.csv,,,,,,21.35
natcapsuq.csv,,,,,,
natcopharm.csv,9.7,73.2,463.95,771.4,842.1,973.7
nathbiogen.csv,,,121.55,425.7,320.45,181.9
nationalum.csv,54.15,55.3,47.15,67.3,58.75,161.5
naukri.csv,110.1,365.55,838.25,1207.15,4263.05,5709.15
nava.csv,34.45,54.15,44.75,69.95,36.6,249.05
navinfluor.csv,17.6,72.1,170.2,778.25,2777.0,3130.7
navinifty.csv,,,,,,226.51
navkarcorp.csv,,,,170.6,31.9,96.55
navkarurb.csv,,,,,,
navnetedul.csv,20.2,58.65,101.85,145.95,83.65,141.6
nazara.csv,,,,,835.35,692.95
nbcc.csv,,,43.4,66.35,31.95,83.2
nbifin.csv,,,,1398.15,1933.65,1788.25
ncc.csv,,54.45,110.55,119.75,81.1,243.05
nclind.csv,23.35,49.55,46.3,234.6,172.65,194.25
ndgl.csv,,,,1368.4,750.2,2245.4
ndl.csv,,0.7,2.1,4.2,1.05,3.4
ndlventure.csv,98.45,369.0,415.8,677.4,484.8,97.0
ndrauto.csv,,,,,48.35,429.75
ndtv.csv,91.75,40.65,115.25,42.9,56.05,222.65
neccltd.csv,,,,17.0,8.3,25.65
neclife.csv,13.7,23.65,37.85,27.95,19.25,34.25
neelam_sme.csv,,,,,,
nelcast.csv,4.65,24.95,33.0,85.1,65.8,139.1
nelco.csv,33.15,50.45,73.6,169.75,197.5,718.35
neogen.csv,,,,,863.9,1236.15
nephrocare_sme.csv,,,,,,
nesco.csv,44.65,128.4,313.7,555.55,522.8,850.05
nestleind.csv,,468.55,692.3,830.9,1708.3,2585.6
netf.csv,,,,,182.64,237.77
netweb.csv,,,,,,1685.5
network18.csv,73.05,38.55,50.65,62.25,38.0,90.4
neulandlab.csv,95.0,70.15,348.3,751.9,2185.05,6265.85
newgen.csv,,,,117.7,148.9,794.45
newjaisa_sme.csv,,,,,,97.3
next30add.csv,,,,,,
next50.csv,,,,,345.91,625.18
next50ietf.csv,,,,,35.29,63.98
nextmedia.csv,,3.85,13.6,14.5,3.65,6.7
nfl.csv,33.45,73.45,29.9,56.2,55.35,94.6
ngil.csv,,,,,,52.65
nglfine.csv,,,,,,2127.8
nh.csv,,,,281.0,418.05,1296.3
nhpc.csv,,20.2,20.05,27.95,24.65,90.5
niacl.csv,,,,352.1,155.65,239.75
nibe.csv,,,,,,
nibl.csv,,,40.05,20.0,20.0,34.85
nidan_sme.csv,,,,,,29.65
nif100bees.csv,,,85.0,108.81,152.23,241.85
nif100ietf.csv,,,88.4,111.23,160.93,253.86
nif10getf.csv,,,,,,23.01
nif5getf.csv,,,,,,55.87
nifitetf.csv,,,,,,351.27
nifmid150.csv,,,,,,180.86
nifty 10 yr benchmark g-sec (clean price).csv,,,,920.54,946.52,877.62
